"CODUSU";"NRO_HOGAR";"REALIZADA";"ANO4";"TRIMESTRE";"AGLOMERADO";"POND_TIC";"IH_II_01";"IH_II_02"
"TQRMNOPXPHJKKMCDEFJAH00851734";1;1;2023;4;3;450;1;1
"TQRMNOPXPHKNKUCDEFJAH00787516";1;1;2023;4;3;256;1;1
"TQRMNOPXSHKOLPCDEFJAH00787498";1;1;2023;4;3;292;1;1
"TQRMNOPXUHJKKSCDEFJAH00797275";1;1;2023;4;3;441;1;1
"TQRMNOPXUHKMLMCDEFJAH00787535";1;1;2023;4;3;433;1;1
"TQRMNOPXWHKKKSCDEFJAH00808716";1;1;2023;4;3;381;1;1
"TQRMNOPXYHKKKSCDEFJAH00808679";1;1;2023;4;3;497;1;1
"TQRMNOPXYHKLKPCDEFJAH00851630";1;1;2023;4;3;242;1;1
"TQRMNOPYTHJKKSCDEFJAH00798438";1;1;2023;4;3;419;1;1
"TQRMNOQPUHJMLMCDEFJAH00795536";1;1;2023;4;3;313;1;1
"TQRMNOQQSHLMKOCDEFJAH00851624";1;1;2023;4;3;357;1;1
"TQRMNOQQTHJMKOCDEFJAH00797604";1;1;2023;4;3;273;1;1
"TQRMNOQQVHLMKOCDEFJAH00851659";1;1;2023;4;3;289;1;1
"TQRMNOQQYHKMLRCDEFJAH00787526";1;1;2023;4;3;298;1;1
"TQRMNOQRQHJMLQCDEFJAH00795936";2;1;2023;4;3;292;1;1
"TQRMNOQRRHJMLQCDEFJAH00851642";1;1;2023;4;3;360;1;1
"TQRMNOQRRHLKLMCDEFJAH00851715";1;1;2023;4;3;409;1;1
"TQRMNOQRSHKOKOCDEFJAH00787432";1;1;2023;4;3;266;1;1
"TQRMNOQRSHMOKOCDEFJAH00808693";1;1;2023;4;3;255;1;1
"TQRMNOQRTHMOKOCDEFJAH00808767";1;1;2023;4;3;288;1;1
"TQRMNOQRUHKOKOCDEFJAH00787472";1;1;2023;4;3;248;1;1
"TQRMNOQRVHMOKOCDEFJAH00808730";1;1;2023;4;3;242;1;1
"TQRMNOQRXHLOKRCDEFJAH00851682";1;1;2023;4;3;251;1;1
"TQRMNOQSPHLOKRCDEFJAH00851667";1;1;2023;4;3;318;1;1
"TQRMNOQSQHJMLNCDEFJAH00797627";1;1;2023;4;3;360;1;1
"TQRMNOQSRHJMLNCDEFJAH00793675";1;1;2023;4;3;361;1;1
"TQRMNOQSRHLMLOCDEFJAH00851640";1;1;2023;4;3;367;1;1
"TQRMNOQSSHJMLNCDEFJAH00793264";1;1;2023;4;3;321;1;1
"TQRMNOQSTHLMLOCDEFJAH00851708";1;1;2023;4;3;292;1;1
"TQRMNOQSVHLOKSCDEFJAH00851684";1;1;2023;4;3;275;1;1
"TQRMNOQSWHLMLPCDEFJAH00851747";1;1;2023;4;3;420;1;1
"TQRMNOQSWHLOKSCDEFJAH00851712";1;1;2023;4;3;271;1;1
"TQRMNOQSXHKLKNCDEFJAH00787528";1;1;2023;4;3;276;1;1
"TQRMNOQSXHLMLPCDEFJAH00851643";1;1;2023;4;3;471;1;1
"TQRMNOQSXHLOKSCDEFJAH00851692";1;1;2023;4;3;261;1;1
"TQRMNOQSYHLMLPCDEFJAH00851680";1;1;2023;4;3;372;1;1
"TQRMNOQTPHKLKNCDEFJAH00787524";1;1;2023;4;3;197;1;1
"TQRMNOQTPHKMLOCDEFJAH00793263";1;1;2023;4;3;348;1;1
"TQRMNOQTQHKMLOCDEFJAH00796403";1;1;2023;4;3;279;1;1
"TQRMNOQTSHMLKSCDEFJAH00808717";1;1;2023;4;3;237;1;1
"TQRMNOQTTHMLKSCDEFJAH00808768";1;1;2023;4;3;244;1;1
"TQRMNOQTUHMLKSCDEFJAH00808780";1;1;2023;4;3;237;1;1
"TQRMNOQTVHJMKQCDEFJAH00796645";1;1;2023;4;3;307;1;1
"TQRMNOQTVHJOKNCDEFJAH00795318";1;1;2023;4;3;262;1;1
"TQRMNOQTVHMLKSCDEFJAH00808680";1;1;2023;4;3;206;1;1
"TQRMNOQTWHKLKNCDEFJAH00787533";1;1;2023;4;3;289;1;1
"TQRMNOQTYHJOKNCDEFJAH00796672";1;1;2023;4;3;281;1;1
"TQRMNOQUVHMNLLCDEFJAH00808702";1;1;2023;4;3;232;1;1
"TQRMNOQUWHKMLQCDEFJAH00794370";2;1;2023;4;3;356;1;1
"TQRMNOQUWHLMKQCDEFJAH00851663";1;1;2023;4;3;309;1;1
"TQRMNOQUWHMMKNCDEFJAH00851676";1;1;2023;4;3;324;1;1
"TQRMNOQUXHKMLQCDEFJAH00787442";2;1;2023;4;3;275;1;1
"TQRMNOQUXHMNLLCDEFJAH00808690";1;1;2023;4;3;259;1;1
"TQRMNOQVPHKMLQCDEFJAH00787417";1;1;2023;4;3;348;1;1
"TQRMNOQVQHMMLOCDEFJAH00808785";1;1;2023;4;3;385;1;1
"TQRMNOQVRHMMLOCDEFJAH00808773";1;1;2023;4;3;258;1;1
"TQRMNOQVSHMMLOCDEFJAH00808791";1;1;2023;4;3;361;1;1
"TQRMNOQVVHKOKQCDEFJAH00787520";1;1;2023;4;3;145;1;1
"TQRMNOQVVHMMKNCDEFJAH00808756";1;1;2023;4;3;360;1;1
"TQRMNOQVVHMMLOCDEFJAH00808774";1;1;2023;4;3;385;1;1
"TQRMNOQVWHKOKQCDEFJAH00851631";1;1;2023;4;3;139;1;1
"TQRMNOQVYHLOLQCDEFJAH00851651";1;1;2023;4;3;232;1;1
"TQRMNOQWPHJMLTCDEFJAH00793730";1;1;2023;4;3;372;1;1
"TQRMNOQWPHLOLQCDEFJAH00851709";1;1;2023;4;3;298;1;1
"TQRMNOQWPHLOLTCDEFJAH00851661";1;1;2023;4;3;445;1;1
"TQRMNOQWQHJMLTCDEFJAH00796670";1;1;2023;4;3;442;1;1
"TQRMNOQWQHLOLQCDEFJAH00851733";1;1;2023;4;3;293;1;1
"TQRMNOQWVHKMKMCDEFJAH00787441";2;1;2023;4;3;296;1;1
"TQRMNOQWVHMMKTCDEFJAH00808740";1;1;2023;4;3;297;1;1
"TQRMNOQXQHLMLLCDEFJAH00851632";1;1;2023;4;3;362;1;1
"TQRMNOQXRHKKKRCDEFJAH00787465";1;1;2023;4;3;376;1;1
"TQRMNOQXSHKKKRCDEFJAH00787470";1;1;2023;4;3;421;1;1
"TQRMNOQXSHLMLLCDEFJAH00851745";1;1;2023;4;3;354;1;1
"TQRMNOQXTHJMLMCDEFJAH00796095";1;1;2023;4;3;363;1;1
"TQRMNOQXTHKKKRCDEFJAH00787467";1;1;2023;4;3;376;1;1
"TQRMNOQXUHKOKTCDEFJAH00787473";1;1;2023;4;3;330;1;1
"TQRMNOQXUHMKLPCDEFJAH00808697";1;1;2023;4;3;613;1;1
"TQRMNOQXVHKOKTCDEFJAH00787451";1;1;2023;4;3;323;1;1
"TQRMNOQXVHMKLPCDEFJAH00808786";1;1;2023;4;3;550;1;1
"TQRMNORPSHKNKUCDEFJAH00787502";1;1;2023;4;3;228;1;1
"TQRMNORPXHLLKTCDEFJAH00851703";1;1;2023;4;3;354;1;1
"TQRMNORQRHLLKMCDEFJAH00851673";1;1;2023;4;3;218;1;1
"TQRMNORQSHLLKMCDEFJAH00851622";1;1;2023;4;3;322;1;1
"TQRMNORQSHMMKPCDEFJAH00808778";1;1;2023;4;3;331;1;1
"TQRMNORQTHLKLNCDEFJAH00851646";1;1;2023;4;3;436;1;1
"TQRMNORQUHKOLPCDEFJAH00787531";1;1;2023;4;3;307;1;1
"TQRMNORQXHMOKQCDEFJAH00808746";1;1;2023;4;3;317;1;1
"TQRMNORQYHJNLRCDEFJAH00851732";1;1;2023;4;3;232;1;1
"TQRMNORRQHMMKPCDEFJAH00808732";1;1;2023;4;3;293;1;1
"TQRMNORRRHLLKMCDEFJAH00851674";1;1;2023;4;3;292;1;1
"TQRMNORRVHLKLNCDEFJAH00851647";1;1;2023;4;3;368;1;1
"TQRMNORRXHLKLNCDEFJAH00851707";1;1;2023;4;3;434;1;1
"TQRMNORSXHKLKPCDEFJAH00794806";1;1;2023;4;3;265;1;1
"TQRMNORTPHKLKPCDEFJAH00787479";1;1;2023;4;3;290;1;1
"TQRMNORTQHMLKUCDEFJAH00808781";1;1;2023;4;3;228;1;1
"TQRMNORTQHMOLMCDEFJAH00808779";1;1;2023;4;3;332;1;1
"TQRMNORTTHMOLMCDEFJAH00808692";1;1;2023;4;3;273;1;1
"TQRMNORTUHKMLLCDEFJAH00787476";1;1;2023;4;3;309;1;1
"TQRMNORTVHKMLLCDEFJAH00787489";1;1;2023;4;3;309;1;1
"TQRMNORTXHLMKPCDEFJAH00851675";1;1;2023;4;3;353;1;1
"TQRMNORTYHKMLLCDEFJAH00787477";1;1;2023;4;3;275;1;1
"TQRMNORTYHLMKPCDEFJAH00851724";1;1;2023;4;3;288;1;1
"TQRMNORTYHLOLQCDEFJAH00851634";1;1;2023;4;3;299;1;1
"TQRMNORUPHLMKPCDEFJAH00851625";1;1;2023;4;3;324;1;1
"TQRMNORUQHLOLQCDEFJAH00851681";1;1;2023;4;3;254;1;1
"TQRMNORURHLMKPCDEFJAH00851725";1;1;2023;4;3;287;1;1
"TQRMNORURHLOLQCDEFJAH00851730";1;1;2023;4;3;300;1;1
"TQRMNORUXHKKKSCDEFJAH00851678";1;1;2023;4;3;395;1;1
"TQRMNORUYHJMLNCDEFJAH00797629";1;1;2023;4;3;335;1;1
"TQRMNORVVHJLKTCDEFJAH00796401";1;1;2023;4;3;227;1;1
"TQRMNORVVHJNLPCDEFJAH00796466";1;1;2023;4;3;235;1;1
"TQRMNORVVHMNLTCDEFJAH00808728";1;1;2023;4;3;240;1;1
"TQRMNORVWHJLKTCDEFJAH00798468";1;1;2023;4;3;227;1;1
"TQRMNORVWHJNLPCDEFJAH00797276";1;1;2023;4;3;276;1;1
"TQRMNORVXHLMKPCDEFJAH00851618";1;1;2023;4;3;263;1;1
"TQRMNORVYHKLLSCDEFJAH00797632";1;1;2023;4;3;478;1;1
"TQRMNORVYHKMLRCDEFJAH00787439";1;1;2023;4;3;282;1;1
"TQRMNORWPHLMKPCDEFJAH00851717";1;1;2023;4;3;353;1;1
"TQRMNORWWHKMLRCDEFJAH00787495";1;1;2023;4;3;381;1;1
"TQRMNORXSHJLKTCDEFJAH00797664";1;1;2023;4;3;240;1;1
"TQRMNORXTHJLKTCDEFJAH00793173";1;1;2023;4;3;234;1;1
"TQRMNORXUHJLKTCDEFJAH00795123";1;1;2023;4;3;227;1;1
"TQRMNORXVHJMKOCDEFJAH00795319";1;1;2023;4;3;336;1;1
"TQRMNORXWHJMLQCDEFJAH00793867";1;1;2023;4;3;303;1;1
"TQRMNORXXHJKKSCDEFJAH00793379";1;1;2023;4;3;417;1;1
"TQRMNORXYHLKLMCDEFJAH00851670";1;1;2023;4;3;416;1;1
"TQRMNORYUHKMLMCDEFJAH00851664";1;1;2023;4;3;455;1;1
"TQRMNORYUHMOLNCDEFJAH00808755";1;1;2023;4;3;245;1;1
"TQRMNORYVHMOLNCDEFJAH00808723";1;1;2023;4;3;276;1;1
"TQRMNORYWHMOLNCDEFJAH00808784";1;1;2023;4;3;228;1;1
"TQRMNORYXHKLKNCDEFJAH00787454";1;1;2023;4;3;250;1;1
"TQRMNORYYHKKKRCDEFJAH00851677";1;1;2023;4;3;415;1;1
"TQRMNORYYHKLKNCDEFJAH00787444";2;1;2023;4;3;252;1;1
"TQRMNORYYHMOLNCDEFJAH00851729";1;1;2023;4;3;331;1;1
"TQRMNOSPRHJMLTCDEFJAH00797549";1;1;2023;4;3;479;1;1
"TQRMNOSPSHJMLTCDEFJAH00797785";1;1;2023;4;3;519;1;1
"TQRMNOSPTHJMLTCDEFJAH00796790";1;1;2023;4;3;520;1;1
"TQRMNOSPWHJMKUCDEFJAH00797280";1;1;2023;4;3;453;1;1
"TQRMNOSPXHLMKUCDEFJAH00851685";1;1;2023;4;3;303;1;1
"TQRMNOSPYHKKKRCDEFJAH00851731";1;1;2023;4;3;423;1;1
"TQRMNOSQPHKKKRCDEFJAH00787468";1;1;2023;4;3;527;1;1
"TQRMNOSQUHJOKNCDEFJAH00797603";1;1;2023;4;3;250;1;1
"TQRMNOSQUHKMLQCDEFJAH00787412";2;1;2023;4;3;419;1;1
"TQRMNOSQYHMMLOCDEFJAH00808765";1;1;2023;4;3;361;1;1
"TQRMNOSRPHMMLOCDEFJAH00808735";1;1;2023;4;3;322;1;1
"TQRMNOSRQHMMLOCDEFJAH00808696";1;1;2023;4;3;425;1;1
"TQRMNOSRRHKMLQCDEFJAH00787426";1;1;2023;4;3;340;1;1
"TQRMNOSRSHMMLOCDEFJAH00808753";1;1;2023;4;3;362;1;1
"TQRMNOSRWHLOKSCDEFJAH00851638";1;1;2023;4;3;268;1;1
"TQRMNOSRXHMOKOCDEFJAH00808744";1;1;2023;4;3;219;1;1
"TQRMNOSSQHKNLTCDEFJAH00787493";1;1;2023;4;3;304;1;1
"TQRMNOSSYHLOKRCDEFJAH00851702";1;1;2023;4;3;280;1;1
"TQRMNOSTPHLOKRCDEFJAH00851716";1;1;2023;4;3;260;1;1
"TQRMNOSTQHLOKRCDEFJAH00851668";1;1;2023;4;3;299;1;1
"TQRMNOSTRHKMLOCDEFJAH00795537";1;1;2023;4;3;308;1;1
"TQRMNOSUXHJOKNCDEFJAH00795025";1;1;2023;4;3;273;1;1
"TQRMNOSUXHKOKOCDEFJAH00787428";1;1;2023;4;3;248;1;1
"TQRMNOSUYHKOKOCDEFJAH00851627";1;1;2023;4;3;261;1;1
"TQRMNOSVPHKOKOCDEFJAH00787430";1;1;2023;4;3;261;1;1
"TQRMNOSVXHMNLLCDEFJAH00808762";1;1;2023;4;3;265;1;1
"TQRMNOSWWHLMKNCDEFJAH00851617";1;1;2023;4;3;366;1;1
"TQRMNOSWXHJKKMCDEFJAH00795227";1;1;2023;4;3;370;1;1
"TQRMNOSYPHKMLMCDEFJAH00851694";1;1;2023;4;3;497;1;1
"TQRMNOSYQHJMKOCDEFJAH00851726";1;1;2023;4;3;258;1;1
"TQRMNOSYRHJMKOCDEFJAH00851691";1;1;2023;4;3;258;1;1
"TQRMNOSYSHJMKOCDEFJAH00796727";1;1;2023;4;3;263;1;1
"TQRMNOSYTHMKLPCDEFJAH00808683";1;1;2023;4;3;513;1;1
"TQRMNOTPRHKMLNCDEFJAH00851665";1;1;2023;4;3;369;1;1
"TQRMNOTPSHMMKTCDEFJAH00851719";1;1;2023;4;3;376;1;1
"TQRMNOTPTHMKLPCDEFJAH00851652";1;1;2023;4;3;635;1;1
"TQRMNOTPTHMLKSCDEFJAH00808738";1;1;2023;4;3;322;1;1
"TQRMNOTPUHMMKTCDEFJAH00808787";1;1;2023;4;3;307;1;1
"TQRMNOTPVHMLKMCDEFJAH00808742";1;1;2023;4;3;264;1;1
"TQRMNOTPVHMMKTCDEFJAH00808759";1;1;2023;4;3;273;1;1
"TQRMNOTPWHMLKMCDEFJAH00851739";1;1;2023;4;3;264;1;1
"TQRMNOTPWHMMKTCDEFJAH00851679";1;1;2023;4;3;383;1;1
"TQRMNOTPXHMLKMCDEFJAH00808678";1;1;2023;4;3;264;1;1
"TQRMNOTPYHMLKMCDEFJAH00808719";1;1;2023;4;3;279;1;1
"TQRMNOTQPHLKLNCDEFJAH00851720";1;1;2023;4;3;576;1;1
"TQRMNOTQQHLKLNCDEFJAH00851648";1;1;2023;4;3;522;1;1
"TQRMNOTQTHKMKMCDEFJAH00787416";1;1;2023;4;3;399;1;1
"TQRMNOTQXHKMKMCDEFJAH00787420";1;1;2023;4;3;406;1;1
"TQRMNOTQYHKMKMCDEFJAH00787421";1;1;2023;4;3;338;1;1
"TQRMNOTRTHLMLLCDEFJAH00851654";1;1;2023;4;3;273;1;1
"TQRMNOTRTHLMLPCDEFJAH00851748";1;1;2023;4;3;469;1;1
"TQRMNOTRVHLMLLCDEFJAH00851656";1;1;2023;4;3;280;1;1
"TQRMNOTRWHLMLLCDEFJAH00851633";1;1;2023;4;3;426;1;1
"TQRMNOTRWHLMLPCDEFJAH00851639";1;1;2023;4;3;390;1;1
"TQRMNOTRXHLMLLCDEFJAH00851657";1;1;2023;4;3;288;1;1
"TQRMNOTRXHLMLPCDEFJAH00851650";1;1;2023;4;3;413;1;1
"TQRMNOTSPHKLLSCDEFJAH00787443";1;1;2023;4;3;435;1;1
"TQRMNOTSTHMOKOCDEFJAH00808750";1;1;2023;4;3;266;1;1
"TQRMNOTURHLOLTCDEFJAH00851662";1;1;2023;4;3;437;1;1
"TQRMNOTVVHMOKQCDEFJAH00808712";1;1;2023;4;3;287;1;1
"TQRMNOTVWHMOKQCDEFJAH00808794";1;1;2023;4;3;283;1;1
"TQRMNOTWPHLLKTCDEFJAH00851704";1;1;2023;4;3;245;1;1
"TQRMNOTWWHJNLPCDEFJAH00797630";1;1;2023;4;3;265;1;1
"TQRMNOTWWHKLLSCDEFJAH00787429";2;1;2023;4;3;440;1;1
"TQRMNOTXQHLLKMCDEFJAH00851635";1;1;2023;4;3;206;1;1
"TQRMNOTXRHLLKMCDEFJAH00851721";1;1;2023;4;3;274;1;1
"TQRMNOTXSHLLKMCDEFJAH00851655";1;1;2023;4;3;322;1;1
"TQRMNOTXUHKNLTCDEFJAH00851698";1;1;2023;4;3;311;1;1
"TQRMNOTYVHMOLMCDEFJAH00808699";1;1;2023;4;3;338;1;1
"TQRMNOUQPHKMKMCDEFJAH00787415";1;1;2023;4;3;406;1;1
"TQRMNOUQRHJNLPCDEFJAH00795307";2;1;2023;4;3;209;1;1
"TQRMNOUSQHLMLLCDEFJAH00851746";1;1;2023;4;3;323;1;1
"TQRMNOUTVHJMKUCDEFJAH00797281";1;1;2023;4;3;462;1;1
"TQRMNOWQQHKLLSCDEFJAH00787425";1;1;2023;4;3;429;1;1
"TQRMNOWQRHKLLSCDEFJAH00794064";1;1;2023;4;3;518;1;1
"TQRMNOWQTHKLLSCDEFJAH00793731";1;1;2023;4;3;519;1;1
"TQRMNOWWSHMMLRCDEFJAH00851711";1;1;2023;4;3;534;1;1
"TQRMNOXTXHJOLSCDEFJAH00797378";1;1;2023;4;3;448;1;1
"TQRMNOYTQHMMLRCDEFJAH00808704";1;1;2023;4;3;533;1;1
"TQRMNOYTRHMMLRCDEFJAH00808772";1;1;2023;4;3;578;1;1
"TQRMNOYTSHMMLRCDEFJAH00851653";1;1;2023;4;3;453;1;1
"TQRMNPQUYHJOLSCDEFJAH00796832";1;1;2023;4;3;645;1;1
"TQRMNPQVRHJOLSCDEFJAH00795938";1;1;2023;4;3;479;1;1
"TQRMNOPPQHJKLLCDEFKID00798130";1;1;2023;4;4;637;1;1
"TQRMNOPPQHJLKUCDEFKID00796257";1;1;2023;4;4;1235;1;1
"TQRMNOPPRHJNLTCDEFKID00798619";1;1;2023;4;4;649;1;1
"TQRMNOPPRHKMLSCDEFKID00787578";1;1;2023;4;4;592;1;1
"TQRMNOPPRHLLKQCDEFKID00851893";1;1;2023;4;4;757;1;1
"TQRMNOPPRHMOMMCDEFKID00808798";1;1;2023;4;4;857;1;1
"TQRMNOPPSHJKLLCDEFKID00794846";1;1;2023;4;4;800;1;1
"TQRMNOPPSHJNLTCDEFKID00798547";1;1;2023;4;4;538;1;1
"TQRMNOPPSHKMLSCDEFKID00787579";1;1;2023;4;4;641;1;1
"TQRMNOPPTHJKLLCDEFKID00796108";1;1;2023;4;4;734;1;1
"TQRMNOPPTHJLKUCDEFKID00793339";1;1;2023;4;4;899;1;1
"TQRMNOPPTHJNLTCDEFKID00798587";1;1;2023;4;4;810;1;1
"TQRMNOPPTHKMLSCDEFKID00787580";1;1;2023;4;4;754;1;1
"TQRMNOPPVHJKKSCDEFKID00793882";1;1;2023;4;4;641;1;1
"TQRMNOPPVHKMLPCDEFKID00787639";1;1;2023;4;4;718;1;1
"TQRMNOPPWHJKKSCDEFKID00795914";1;1;2023;4;4;1144;1;1
"TQRMNOPPWHJOLUCDEFKID00796772";1;1;2023;4;4;905;1;1
"TQRMNOPPWHKMLPCDEFKID00787546";1;1;2023;4;4;608;1;1
"TQRMNOPPXHJOLUCDEFKID00794984";1;1;2023;4;4;1154;1;1
"TQRMNOPPXHMMLOCDEFKID00808904";2;1;2023;4;4;576;1;1
"TQRMNOPPYHJKKSCDEFKID00851827";1;1;2023;4;4;864;1;1
"TQRMNOPQPHKOKMCDEFKID00787664";1;1;2023;4;4;412;1;1
"TQRMNOPQPHMMLOCDEFKID00808863";1;1;2023;4;4;566;1;1
"TQRMNOPQQHKMLPCDEFKID00787610";1;1;2023;4;4;515;1;1
"TQRMNOPQTHKOLOCDEFKID00795311";1;1;2023;4;4;756;1;1
"TQRMNOPQTHLMMOCDEFKID00851792";1;1;2023;4;4;448;1;1
"TQRMNOPQVHKOLOCDEFKID00796325";1;1;2023;4;4;528;1;1
"TQRMNOPQWHKOLOCDEFKID00808943";1;1;2023;4;4;683;1;1
"TQRMNOPQWHLMKSCDEFKID00851750";1;1;2023;4;4;715;1;1
"TQRMNOPQYHLMKSCDEFKID00851903";1;1;2023;4;4;503;1;1
"TQRMNOPQYHMMKUCDEFKID00809009";1;1;2023;4;4;930;1;1
"TQRMNOPRQHJLLMCDEFKID00798477";1;1;2023;4;4;1101;1;1
"TQRMNOPRRHJLLMCDEFKID00793404";1;1;2023;4;4;846;1;1
"TQRMNOPRSHJLLMCDEFKID00798041";1;1;2023;4;4;1097;1;1
"TQRMNOPRTHMOMOCDEFKID00808832";1;1;2023;4;4;1127;1;1
"TQRMNOPRUHMKKQCDEFKID00851891";1;1;2023;4;4;709;1;1
"TQRMNOPRVHMKKQCDEFKID00809022";1;1;2023;4;4;712;1;1
"TQRMNOPRXHMKKQCDEFKID00808839";1;1;2023;4;4;709;1;1
"TQRMNOPRYHLLKOCDEFKID00851852";1;1;2023;4;4;878;1;1
"TQRMNOPSPHJOLNCDEFKID00795511";1;1;2023;4;4;665;1;1
"TQRMNOPSPHLLKOCDEFKID00851826";1;1;2023;4;4;1163;1;1
"TQRMNOPSQHJOLOCDEFKID00797236";1;1;2023;4;4;807;1;1
"TQRMNOPSSHLLKOCDEFKID00851761";1;1;2023;4;4;894;1;1
"TQRMNOPSTHLOMNCDEFKID00851794";1;1;2023;4;4;664;1;1
"TQRMNOPSVHJKKTCDEFKID00851892";1;1;2023;4;4;990;1;1
"TQRMNOPSWHJKKTCDEFKID00798603";1;1;2023;4;4;1002;1;1
"TQRMNOPSXHKKKQCDEFKID00787641";2;1;2023;4;4;1230;1;1
"TQRMNOPSYHLOKMCDEFKID00851768";1;1;2023;4;4;739;1;1
"TQRMNOPTQHKKKQCDEFKID00808953";1;1;2023;4;4;1493;1;1
"TQRMNOPTUHJKKTCDEFKID00798604";1;1;2023;4;4;1007;1;1
"TQRMNOPTVHKOKOCDEFKID00787575";1;1;2023;4;4;719;1;1
"TQRMNOPTVHMMLSCDEFKID00808951";1;1;2023;4;4;494;1;1
"TQRMNOPTWHKMMLCDEFKID00787612";1;1;2023;4;4;532;1;1
"TQRMNOPTXHKMLMCDEFKID00787563";1;1;2023;4;4;574;1;1
"TQRMNOPTXHKMMLCDEFKID00787618";1;1;2023;4;4;712;1;1
"TQRMNOPUTHJMMLCDEFKID00796774";1;1;2023;4;4;672;1;1
"TQRMNOPUUHMLKSCDEFKID00808977";1;1;2023;4;4;916;1;1
"TQRMNOPUUHMMKOCDEFKID00808856";1;1;2023;4;4;474;1;1
"TQRMNOPUVHJMMLCDEFKID00795607";1;1;2023;4;4;1006;1;1
"TQRMNOPUVHMLKSCDEFKID00808937";1;1;2023;4;4;919;1;1
"TQRMNOPUWHJMMLCDEFKID00793852";1;1;2023;4;4;571;1;1
"TQRMNOPUWHMLKSCDEFKID00808958";1;1;2023;4;4;1103;1;1
"TQRMNOPUWHMMKOCDEFKID00808992";1;1;2023;4;4;417;1;1
"TQRMNOPUXHMMKOCDEFKID00808957";1;1;2023;4;4;489;1;1
"TQRMNOPUXHMMMNCDEFKID00851841";1;1;2023;4;4;663;1;1
"TQRMNOPUYHMMKOCDEFKID00808885";1;1;2023;4;4;429;1;1
"TQRMNOPVPHMMMNCDEFKID00808844";1;1;2023;4;4;481;1;1
"TQRMNOPVUHKMLRCDEFKID00787696";1;1;2023;4;4;659;1;1
"TQRMNOPWQHJMMPCDEFKID00795657";1;1;2023;4;4;793;1;1
"TQRMNOPWRHJMMPCDEFKID00794161";1;1;2023;4;4;1050;1;1
"TQRMNOPWSHLMLQCDEFKID00851758";1;1;2023;4;4;730;1;1
"TQRMNOPWTHKNLTCDEFKID00808842";1;1;2023;4;4;875;1;1
"TQRMNOPWVHLMLQCDEFKID00851854";1;1;2023;4;4;578;1;1
"TQRMNOPWXHKNLTCDEFKID00787632";1;1;2023;4;4;525;1;1
"TQRMNOPXPHKOMPCDEFKID00787590";1;1;2023;4;4;591;1;1
"TQRMNOPXQHKOMPCDEFKID00787591";1;1;2023;4;4;704;1;1
"TQRMNOPXQHLMMPCDEFKID00851845";1;1;2023;4;4;641;1;1
"TQRMNOPXQHMOLUCDEFKID00808963";1;1;2023;4;4;818;1;1
"TQRMNOPXRHKMLRCDEFKID00793253";1;1;2023;4;4;588;1;1
"TQRMNOPXSHKOMPCDEFKID00787592";1;1;2023;4;4;745;1;1
"TQRMNOPXSHMOLUCDEFKID00808917";1;1;2023;4;4;844;1;1
"TQRMNOPXUHMMKNCDEFKID00808881";1;1;2023;4;4;890;1;1
"TQRMNOPXWHKMMOCDEFKID00787682";1;1;2023;4;4;585;1;1
"TQRMNOPXYHMMLLCDEFKID00809002";1;1;2023;4;4;739;1;1
"TQRMNOPYPHJMMPCDEFKID00851856";1;1;2023;4;4;850;1;1
"TQRMNOPYRHJOLSCDEFKID00797777";1;1;2023;4;4;999;1;1
"TQRMNOPYRHKMLNCDEFKID00787735";1;1;2023;4;4;499;1;1
"TQRMNOPYSHJOLSCDEFKID00798633";1;1;2023;4;4;748;1;1
"TQRMNOPYTHJMKNCDEFKID00796046";1;1;2023;4;4;514;1;1
"TQRMNOPYTHJOLSCDEFKID00794720";1;1;2023;4;4;767;1;1
"TQRMNOPYTHKMLNCDEFKID00787601";2;1;2023;4;4;688;1;1
"TQRMNOPYUHMMLNCDEFKID00808967";1;1;2023;4;4;653;1;1
"TQRMNOPYVHJMKNCDEFKID00797161";1;1;2023;4;4;689;1;1
"TQRMNOPYVHJOLSCDEFKID00796021";1;1;2023;4;4;791;1;1
"TQRMNOPYVHMOMLCDEFKID00808975";1;1;2023;4;4;949;1;1
"TQRMNOPYWHKKKNCDEFKID00787710";1;1;2023;4;4;721;1;1
"TQRMNOPYYHKKKNCDEFKID00787711";1;1;2023;4;4;645;1;1
"TQRMNOQPPHKMMMCDEFKID00787582";1;1;2023;4;4;707;1;1
"TQRMNOQPPHKNLUCDEFKID00787611";1;1;2023;4;4;741;1;1
"TQRMNOQPRHMLLRCDEFKID00808911";1;1;2023;4;4;561;1;1
"TQRMNOQPSHKNLUCDEFKID00787545";1;1;2023;4;4;597;1;1
"TQRMNOQPSHMLLRCDEFKID00808805";1;1;2023;4;4;631;1;1
"TQRMNOQPUHMLLRCDEFKID00808875";1;1;2023;4;4;765;1;1
"TQRMNOQPVHMMLNCDEFKID00808968";1;1;2023;4;4;520;1;1
"TQRMNOQPWHMMLNCDEFKID00809019";1;1;2023;4;4;841;1;1
"TQRMNOQPXHMMLNCDEFKID00808814";1;1;2023;4;4;666;1;1
"TQRMNOQQPHJNMOCDEFKID00795671";1;1;2023;4;4;835;1;1
"TQRMNOQQQHLKKPCDEFKID00851764";1;1;2023;4;4;815;1;1
"TQRMNOQQQHLLLUCDEFKID00851879";1;1;2023;4;4;1061;1;1
"TQRMNOQQVHLMKNCDEFKID00851851";1;1;2023;4;4;721;1;1
